"date","train","way","station","hour","composition","p1q0","p2q0","p3q0","p0q1","p0q2","p0q3"
2019-07-04,"19",0,"AO","08:00:00",2,0.09,0.312,0.416,0.062,NA,NA
2019-07-05,"19",0,"AO","08:00:00",2,0.535,0.3432,0.410741333333333,0.11,NA,NA
2019-05-28,"19",0,"AO","08:00:00",2,0.1,0.316,0.484,0.075,NA,NA
2019-05-21,"19",0,"AQ","08:00:00",2,0.479,0.506,0.568,0.286,0.398,0.204
2019-05-22,"19",0,"AQ","08:00:00",2,0.428,0.591,0.531,0.2,0.306,0.142
2019-05-23,"19",0,"AQ","09:00:00",2,0.639,0.8,0.5046,0.28,0.343,0.229
2019-05-27,"19",0,"AQ","08:00:00",2,0.416,0.427,0.613,0.28,0.405,0.211
2019-05-29,"19",0,"AQ","08:00:00",2,0.396,0.481,0.471,0.17,0.269,0.142
2019-06-03,"19",0,"AQ","08:00:00",2,0.445,0.62,0.538,0.213,0.307,0.152
2019-06-04,"19",0,"AQ","08:00:00",2,0.409,0.527,0.531,0.25,0.35,0.178
2019-06-07,"19",0,"AQ","08:00:00",2,0.473,0.572,0.521,0.215,0.309,0.143
2019-06-11,"19",0,"AQ","08:00:00",2,0.45625,0.546,0.48772,0.295,0.414,0.215
2019-06-12,"19",0,"AQ","08:00:00",2,0.659,0.363,0.50772,0.423,0.512,0.38
2019-06-14,"19",0,"AQ","08:00:00",2,0.462,0.472,0.536,0.25,0.373,0.184
2019-06-17,"19",0,"AQ","08:00:00",2,0.405,0.5135,0.485864,0.298,0.419,0.219
2019-06-18,"19",0,"AQ","08:00:00",2,0.476,0.445,0.555,0.285,0.407,0.206
2019-06-19,"19",0,"AQ","08:00:00",2,0.415,0.417,0.517,0.191,0.3,0.138
2019-06-20,"19",0,"AQ","08:00:00",2,0.4568,0.556,0.571,0.265,0.37,0.192
2019-06-21,"19",0,"AQ","08:00:00",2,0.459,0.414,0.49,0.27,0.405,0.197
2019-06-24,"19",0,"AQ","08:00:00",2,0.367,0.482,0.502,0.242,0.366,0.163
2019-06-25,"19",0,"AQ","08:00:00",2,0.434,0.535,0.4859,0.23,0.355,0.166
2019-06-26,"19",0,"AQ","08:00:00",2,0.375,0.41,0.432,0.171,0.245,0.12
2019-06-28,"19",0,"AQ","08:00:00",2,0.4165,0.456,0.45,0.246,0.362,0.188
2019-07-01,"19",0,"AQ","08:00:00",2,0.374,0.53,0.494,0.199,0.292,0.139
2019-07-03,"19",0,"AQ","08:00:00",2,0.44645,0.4875,0.514,0.183,0.294,0.136
2019-07-04,"19",0,"AQ","08:00:00",2,0.393,0.498,0.517,0.214,0.303,0.156
2019-07-05,"19",0,"AQ","08:00:00",2,0.757,0.5009,0.4939728,0.247,0.343,0.183
2019-05-28,"19",0,"AQ","08:00:00",2,0.437,0.453,0.517,0.27,0.42,0.201
2019-05-21,"19",0,"BB","08:00:00",2,0.597,0.421,0.484,0.398,0.501,0.452
2019-05-22,"19",0,"BB","08:00:00",2,0.428,0.356,0.494,0.306,0.445,0.363
2019-05-23,"19",0,"BB","09:00:00",2,0.4708,0.543,0.4675,0.343,0.461,0.444
2019-05-27,"19",0,"BB","08:00:00",2,0.478,0.382,0.483333333333333,0.405,0.54,0.459
2019-05-29,"19",0,"BB","08:00:00",2,0.437,0.337,0.435,0.269,0.375,0.324
2019-06-03,"19",0,"BB","08:00:00",2,0.557,0.336,0.516,0.307,0.368,0.37
2019-06-04,"19",0,"BB","08:00:00",2,0.548,0.361,0.498,0.35,0.404,0.392
2019-06-07,"19",0,"BB","08:00:00",2,0.415,0.323,0.498,0.309,0.414,0.355
2019-06-11,"19",0,"BB","08:00:00",2,0.43175,0.392,0.501,0.414,0.532,0.459
2019-06-12,"19",0,"BB","08:00:00",2,0.573,0.669,0.4738,0.512,0.653,0.63
2019-06-14,"19",0,"BB","08:00:00",2,0.448,0.374,0.485,0.373,0.458,0.413
2019-06-17,"19",0,"BB","08:00:00",2,0.505,0.402,0.48095,0.419,0.563,0.486
2019-06-18,"19",0,"BB","08:00:00",2,0.497,0.406,0.564,0.407,0.529,0.475
2019-06-19,"19",0,"BB","08:00:00",2,0.45655,0.401,0.478,0.3,0.402,0.341
2019-06-20,"19",0,"BB","08:00:00",2,0.591,0.396,0.462,0.37,0.483,0.42
2019-06-21,"19",0,"BB","08:00:00",2,0.387,0.381,0.453,0.405,0.55,0.467
2019-06-24,"19",0,"BB","08:00:00",2,0.503,0.382,0.504,0.366,0.501,0.428
2019-06-25,"19",0,"BB","08:00:00",2,0.45,0.377,0.479,0.355,0.457,0.406
2019-06-26,"19",0,"BB","08:00:00",2,0.42,0.349,0.49919,0.245,0.358,0.299
2019-06-28,"19",0,"BB","08:00:00",2,0.432,0.349,0.454,0.362,0.487,0.417
2019-07-01,"19",0,"BB","08:00:00",2,0.4658,0.377,0.499,0.292,0.382,0.326
2019-07-03,"19",0,"BB","08:00:00",2,0.345,0.497,0.50099,0.294,0.393,0.333
2019-07-04,"19",0,"BB","08:00:00",2,0.525,0.307,0.421,0.303,0.415,0.356
2019-07-05,"19",0,"BB","08:00:00",2,0.492,0.379,0.448,0.343,0.39,0.38
2019-05-28,"19",0,"BB","08:00:00",2,0.462,0.347,0.514,0.42,0.564,0.484
2019-05-21,"19",0,"BC",NA,2,0.071,0.293,0.439,NA,NA,NA
2019-05-22,"19",0,"BC",NA,2,0.084,0.2475,0.424,NA,NA,NA
2019-05-23,"19",0,"BC",NA,2,0.076,0.436,0.3795,NA,NA,NA
2019-05-27,"19",0,"BC",NA,2,0.07,0.239,0.439,NA,NA,NA
2019-05-29,"19",0,"BC",NA,2,0.073,0.279,0.399,NA,NA,NA
2019-06-03,"19",0,"BC",NA,2,0.071,0.27,0.418,NA,NA,NA
2019-06-04,"19",0,"BC",NA,2,0.084,0.284,0.429,NA,NA,NA
2019-06-07,"19",0,"BC",NA,2,0.0668,0.266,0.379,NA,NA,NA
2019-06-11,"19",0,"BC",NA,2,0.0814,0.452,0.389,NA,NA,NA
2019-06-12,"19",0,"BC",NA,2,0.133,0.237,0.382625,NA,NA,NA
2019-06-14,"19",0,"BC",NA,2,0.068,0.257,0.4,NA,NA,NA
2019-06-17,"19",0,"BC",NA,2,0.069,0.2525,0.378525,NA,NA,NA
2019-06-18,"19",0,"BC",NA,2,0.073,0.26,0.431,NA,NA,NA
2019-06-19,"19",0,"BC",NA,2,0.059,0.28,0.398,NA,NA,NA
2019-06-20,"19",0,"BC",NA,2,0.063,0.298,0.432,NA,NA,NA
2019-06-21,"19",0,"BC",NA,2,0.059,0.227,0.362,NA,NA,NA
2019-06-24,"19",0,"BC",NA,2,0.05,0.261,0.364,NA,NA,NA
2019-06-25,"19",0,"BC",NA,2,0.065,0.407,0.380125,NA,NA,NA
2019-06-26,"19",0,"BC",NA,2,0.052,0.233,0.293,NA,NA,NA
2019-06-28,"19",0,"BC",NA,2,0.0722,0.2682,0.341,NA,NA,NA
2019-07-01,"19",0,"BC",NA,2,0.069,0.289,0.392,NA,NA,NA
2019-07-03,"19",0,"BC",NA,2,0.0658,0.258,0.365,NA,NA,NA
2019-07-04,"19",0,"BC",NA,2,0.058,0.269,0.352,NA,NA,NA
2019-07-05,"19",0,"BC",NA,2,0.456,0.2614,0.3674,NA,NA,NA
2019-05-28,"19",0,"BC",NA,2,0.071,0.26,0.437,NA,NA,NA
2019-05-21,"2",0,"AD","06:00:00",2,0.243,NA,NA,0.267,0.203,0.152
2019-05-22,"2",0,"AD","06:00:00",2,0.234,NA,NA,0.239,0.166,0.111
2019-05-23,"2",0,"AD","06:00:00",2,0.2272,NA,NA,0.263,0.193,0.124
2019-05-27,"2",0,"AD","06:00:00",2,0.235,NA,NA,0.235,0.175,0.131
2019-06-03,"2",0,"AD","06:00:00",2,0.234,NA,NA,0.206,0.153,0.113
2019-06-06,"2",0,"AD","06:00:00",2,0.214,NA,NA,0.234,0.158,0.099
2019-06-07,"2",0,"AD","07:00:00",2,0.198,NA,NA,0.203,0.144,0.104
2019-06-11,"2",0,"AD","06:00:00",2,0.228,NA,NA,0.23,0.159,0.117
2019-06-12,"2",0,"AD","06:00:00",2,0.214,NA,NA,0.24,0.171,0.108
2019-06-13,"2",0,"AD","06:00:00",2,0.234,NA,NA,0.21,0.142,0.104
2019-06-14,"2",0,"AD","06:00:00",2,0.205,NA,NA,0.206,0.145,0.098
2019-06-17,"2",0,"AD","06:00:00",2,0.226,NA,NA,0.261,0.182,0.132
2019-06-19,"2",0,"AD","06:00:00",2,0.21664,NA,NA,0.239,0.166,0.112
2019-06-20,"2",0,"AD","06:00:00",2,0.229,NA,NA,0.26,0.174,0.116
2019-06-24,"2",0,"AD","06:00:00",2,0.201,NA,NA,0.235,0.165,0.111
2019-06-25,"2",0,"AD","06:00:00",2,0.219,NA,NA,0.255,0.193,0.143
2019-06-26,"2",0,"AD","06:00:00",2,0.2253,NA,NA,0.227,0.156,0.1
2019-06-27,"2",0,"AD","06:00:00",2,0.243,NA,NA,0.248,0.177,0.113
2019-06-28,"2",0,"AD","06:00:00",2,0.222,NA,NA,0.232,0.164,0.108
2019-07-01,"2",0,"AD","06:00:00",2,0.203,NA,NA,0.223,0.149,0.098
2019-07-02,"2",0,"AD","06:00:00",2,0.2258,NA,NA,0.246,0.177,0.129
2019-07-03,"2",0,"AD","06:00:00",2,0.216,NA,NA,0.235,0.165,0.121
2019-07-04,"2",0,"AD","06:00:00",2,0.246,NA,NA,0.223,0.157,0.12
2019-07-05,"2",0,"AD","06:00:00",2,0.26,NA,NA,0.216,0.153,0.114
2019-05-28,"2",0,"AD","07:00:00",2,0.21344,NA,NA,0.227,0.18,0.126
2019-05-21,"2",0,"AI","07:00:00",2,0.277,0.152,0.193,0.28,0.28,0.267
2019-05-22,"2",0,"AI","07:00:00",2,0.261,0.151,0.215666666666667,0.254,0.249,0.239
2019-05-23,"2",0,"AI","07:00:00",2,0.2546,0.139,0.201,0.28,0.293,0.263
2019-05-27,"2",0,"AI","07:00:00",2,0.261,0.139,0.199,0.251,0.267,0.235
2019-06-03,"2",0,"AI","07:00:00",2,0.27,0.131,0.199,0.225,0.253,0.206
2019-06-06,"2",0,"AI","07:00:00",2,0.256,0.142,0.176,0.249,0.267,0.234
2019-06-07,"2",0,"AI","07:00:00",2,0.214,0.111,0.211,0.216,0.239,0.203
2019-06-11,"2",0,"AI","07:00:00",2,0.281,0.15,0.2075,0.247,0.275,0.23
2019-06-12,"2",0,"AI","07:00:00",2,0.235,0.146,0.188,0.257,0.274,0.24
2019-06-13,"2",0,"AI","07:00:00",2,0.278,0.161,0.212,0.228,0.285,0.21
2019-06-14,"2",0,"AI","07:00:00",2,0.237,0.134,0.178,0.222,0.239,0.206
2019-06-17,"2",0,"AI","07:00:00",2,0.287,0.129,0.197,0.283,0.309,0.261
2019-06-19,"2",0,"AI","07:00:00",2,0.2698,0.142,0.19,0.254,0.268,0.239
2019-06-20,"2",0,"AI","07:00:00",2,0.296,0.186,0.2075,0.281,0.281,0.26
2019-06-24,"2",0,"AI","07:00:00",2,0.235,0.129,0.183,0.257,0.264,0.235
2019-06-25,"2",0,"AI","07:00:00",2,0.258,0.214,0.206333333333333,0.27,0.362,0.255
2019-06-26,"2",0,"AI","07:00:00",2,0.2856,0.133,0.214,0.243,0.249,0.227
2019-06-27,"2",0,"AI","07:00:00",2,0.285,0.19,0.2075,0.264,0.285,0.248
2019-06-28,"2",0,"AI","07:00:00",2,0.278,0.107,0.203866666666667,0.244,0.237,0.232
2019-07-01,"2",0,"AI","07:00:00",2,0.228,0.123,0.202,0.241,0.241,0.223
2019-07-02,"2",0,"AI","07:00:00",2,0.2562,0.145,0.191,0.259,0.288,0.246
2019-07-03,"2",0,"AI","07:00:00",2,0.302,0.122,0.148,0.253,0.264,0.235
2019-07-04,"2",0,"AI","07:00:00",2,0.294,0.095,0.239,0.237,0.242,0.223
2019-07-05,"2",0,"AI","07:00:00",2,0.268,0.123,0.209,0.233,0.258,0.216
2019-05-28,"2",0,"AI","07:00:00",2,0.155,0.285,0.194373333333333,0.235,0.274,0.227
2019-05-21,"2",0,"AJ","07:00:00",2,0.223,0.242,0.257,0.28,0.301,0.28
2019-05-22,"2",0,"AJ","07:00:00",2,0.221,0.2616,0.248,0.254,0.274,0.249
2019-05-23,"2",0,"AJ","07:00:00",2,0.202,0.258,0.2335,0.28,0.329,0.293
2019-05-27,"2",0,"AJ","07:00:00",2,0.201,0.245,0.223,0.251,0.291,0.267
2019-06-03,"2",0,"AJ","07:00:00",2,0.2,0.2522,0.22,0.225,0.268,0.253
2019-06-06,"2",0,"AJ","07:00:00",2,0.21,0.217,0.242,0.249,0.291,0.267
2019-06-07,"2",0,"AJ","07:00:00",2,0.149,0.272,0.259,0.216,0.287,0.239
2019-06-11,"2",0,"AJ","07:00:00",2,0.214,0.25525,0.242,0.247,0.322,0.275
2019-06-12,"2",0,"AJ","07:00:00",2,0.207,0.245,0.246,0.257,0.306,0.274
2019-06-13,"2",0,"AJ","07:00:00",2,0.205,0.316,0.227,0.228,0.363,0.285
2019-06-14,"2",0,"AJ","07:00:00",2,0.198,0.215,0.219,0.222,0.26,0.239
2019-06-17,"2",0,"AJ","07:00:00",2,0.202,0.241,0.237,0.283,0.338,0.309
2019-06-19,"2",0,"AJ","07:00:00",2,0.209,0.253,0.243,0.254,0.287,0.268
2019-06-20,"2",0,"AJ","07:00:00",2,0.22,0.225,0.2344,0.281,0.319,0.281
2019-06-24,"2",0,"AJ","07:00:00",2,0.2,0.226,0.252,0.257,0.29,0.264
2019-06-25,"2",0,"AJ","07:00:00",2,0.324,0.258,0.2296,0.27,0.4,0.362
2019-06-26,"2",0,"AJ","07:00:00",2,0.208,0.293,0.269,0.243,0.275,0.249
2019-06-27,"2",0,"AJ","07:00:00",2,0.291,0.221,0.23372,0.264,0.31,0.285
2019-06-28,"2",0,"AJ","07:00:00",2,0.155,0.2556,0.223,0.244,0.275,0.237
2019-07-01,"2",0,"AJ","07:00:00",2,0.19,0.242,0.214,0.241,0.266,0.241
2019-07-02,"2",0,"AJ","07:00:00",2,0.222,0.24,0.232,0.259,0.307,0.288
2019-07-03,"2",0,"AJ","07:00:00",2,0.173,0.2,0.233,0.253,0.294,0.264
2019-07-04,"2",0,"AJ","07:00:00",2,0.158,0.313,0.233,0.237,0.258,0.242
2019-07-05,"2",0,"AJ","07:00:00",2,0.198,0.255,0.237,0.233,0.283,0.258
2019-05-28,"2",0,"AJ","07:00:00",2,0.222,0.321,0.23,0.235,0.324,0.274
2019-05-21,"2",0,"AK","06:00:00",2,0.233,0.067,0.151,0.28,0.267,0.203
2019-05-22,"2",0,"AK","06:00:00",2,0.238,0.068,0.1565,0.254,0.239,0.166
2019-05-23,"2",0,"AK","07:00:00",2,0.2268,0.054,0.158,0.28,0.263,0.193
2019-05-27,"2",0,"AK","07:00:00",2,0.248,0.066,0.152,0.251,0.235,0.175
2019-06-03,"2",0,"AK","06:00:00",2,0.248,0.049,0.1545,0.225,0.206,0.153
2019-06-06,"2",0,"AK","07:00:00",2,0.225,0.06,0.15,0.249,0.234,0.158
2019-06-07,"2",0,"AK","07:00:00",2,0.201,0.041,0.167,0.216,0.203,0.144
2019-06-11,"2",0,"AK","07:00:00",2,0.249,0.063,0.159,0.247,0.23,0.159
2019-06-12,"2",0,"AK","07:00:00",2,0.223,0.063,0.147,0.257,0.24,0.171
2019-06-13,"2",0,"AK","07:00:00",2,0.238,0.151,0.1652,0.228,0.21,0.142
2019-06-14,"2",0,"AK","06:00:00",2,0.215,0.061,0.146,0.222,0.206,0.145
2019-06-17,"2",0,"AK","07:00:00",2,0.241,0.05,0.161,0.283,0.261,0.182
2019-06-19,"2",0,"AK","06:00:00",2,0.1962,0.057,0.153,0.254,0.239,0.166
2019-06-20,"2",0,"AK","07:00:00",2,0.239,0.16,0.1653,0.281,0.26,0.174
2019-06-24,"2",0,"AK","06:00:00",2,0.204,0.063,0.162,0.257,0.235,0.165
2019-06-25,"2",0,"AK","06:00:00",2,0.237,0.114,0.1659,0.27,0.255,0.193
2019-06-26,"2",0,"AK","06:00:00",2,0.2026,0.058,0.17,0.243,0.227,0.156
2019-06-27,"2",0,"AK","06:00:00",2,0.241,0.11,0,0.264,0.248,0.177
2019-06-28,"2",0,"AK","06:00:00",2,0.253,0.057,0.16288,0.244,0.232,0.164
2019-07-01,"2",0,"AK","06:00:00",2,0.219,0.054,0.17,0.241,0.223,0.149
2019-07-02,"2",0,"AK","07:00:00",2,0.1918,0.062,0.169,0.259,0.246,0.177
2019-07-03,"2",0,"AK","07:00:00",2,0.246,0.057,0.139,0.253,0.235,0.165
2019-07-04,"2",0,"AK","06:00:00",2,0.265,0.039,0.189,0.237,0.223,0.157
2019-07-05,"2",0,"AK","07:00:00",2,0.256,0.06,0.173,0.233,0.216,0.153
2019-05-28,"2",0,"AK","07:00:00",2,0.066,0.217,0.158076,0.235,0.227,0.18
2019-05-21,"2",0,"AM","06:00:00",2,0.226,NA,NA,0.203,0.152,0.126
2019-05-22,"2",0,"AM","06:00:00",2,0.221,NA,NA,0.166,0.111,0.099
2019-05-23,"2",0,"AM","06:00:00",2,0.1995,NA,NA,0.193,0.124,0.1
2019-05-27,"2",0,"AM","06:00:00",2,0.227,NA,NA,0.175,0.131,0.113
2019-06-03,"2",0,"AM","06:00:00",2,0.221,NA,NA,0.153,0.113,0.088
2019-06-06,"2",0,"AM","06:00:00",2,0.2,NA,NA,0.158,0.099,0.076
2019-06-07,"2",0,"AM","06:00:00",2,0.19,NA,NA,0.144,0.104,0.084
2019-06-11,"2",0,"AM","06:00:00",2,0.215,NA,NA,0.159,0.117,0.099
2019-06-12,"2",0,"AM","06:00:00",2,0.196,NA,NA,0.171,0.108,0.091
2019-06-13,"2",0,"AM","06:00:00",2,0.219,NA,NA,0.142,0.104,0.087
2019-06-14,"2",0,"AM","06:00:00",2,0.195,NA,NA,0.145,0.098,0.082
2019-06-17,"2",0,"AM","06:00:00",2,0.212,NA,NA,0.182,0.132,0.106
2019-06-19,"2",0,"AM","06:00:00",2,0.2061,NA,NA,0.166,0.112,0.094
2019-06-20,"2",0,"AM","06:00:00",2,0.209,NA,NA,0.174,0.116,0.097
2019-06-24,"2",0,"AM","06:00:00",2,0.182,NA,NA,0.165,0.111,0.094
2019-06-25,"2",0,"AM","06:00:00",2,0.203,NA,NA,0.193,0.143,0.116
2019-06-26,"2",0,"AM","06:00:00",2,0.210375,NA,NA,0.156,0.1,0.084
2019-06-27,"2",0,"AM","06:00:00",2,0.228,NA,NA,0.177,0.113,0.085
2019-06-28,"2",0,"AM","06:00:00",2,0.201,NA,NA,0.164,0.108,0.088
2019-07-01,"2",0,"AM","06:00:00",2,0.189,NA,NA,0.149,0.098,0.076
2019-07-02,"2",0,"AM","06:00:00",2,0.202875,NA,NA,0.177,0.129,0.105
2019-07-03,"2",0,"AM","06:00:00",2,0.199,NA,NA,0.165,0.121,0.099
2019-07-04,"2",0,"AM","06:00:00",2,0.227,NA,NA,0.157,0.12,0.098
2019-07-05,"2",0,"AM","06:00:00",2,0.242,NA,NA,0.153,0.114,0.095
2019-05-28,"2",0,"AM","07:00:00",2,0.202875,NA,NA,0.18,0.126,0.112
2019-05-21,"2",0,"AT","06:00:00",2,0.165,NA,NA,0.152,0.107,0.126
2019-05-22,"2",0,"AT","06:00:00",2,0.159,NA,NA,0.111,0.083,0.099
2019-05-23,"2",0,"AT","06:00:00",2,0.1415,NA,NA,0.124,0.084,0.1
2019-05-27,"2",0,"AT","06:00:00",2,0.175,NA,NA,0.131,0.094,0.113
2019-06-03,"2",0,"AT","06:00:00",2,0.169,NA,NA,0.113,0.074,0.088
2019-06-06,"2",0,"AT","06:00:00",2,0.137,NA,NA,0.099,0.066,0.076
2019-06-07,"2",0,"AT","06:00:00",2,0.132,NA,NA,0.104,0.074,0.084
2019-06-11,"2",0,"AT","06:00:00",2,0.161,NA,NA,0.117,0.089,0.099
2019-06-12,"2",0,"AT","06:00:00",2,0.136,NA,NA,0.108,0.076,0.091
2019-06-13,"2",0,"AT","06:00:00",2,0.162,NA,NA,0.104,0.073,0.087
2019-06-14,"2",0,"AT","06:00:00",2,0.147,NA,NA,0.098,0.07,0.082
2019-06-17,"2",0,"AT","06:00:00",2,0.156,NA,NA,0.132,0.091,0.106
2019-06-19,"2",0,"AT","06:00:00",2,0.15325,NA,NA,0.112,0.079,0.094
2019-06-20,"2",0,"AT","06:00:00",2,0.155,NA,NA,0.116,0.078,0.097
2019-06-24,"2",0,"AT","06:00:00",2,0.134,NA,NA,0.111,0.077,0.094
2019-06-25,"2",0,"AT","06:00:00",2,0.15,NA,NA,0.143,0.099,0.116
2019-06-26,"2",0,"AT","06:00:00",2,0.160333333333333,NA,NA,0.1,0.071,0.084
2019-06-27,"2",0,"AT","06:00:00",2,0.163,NA,NA,0.113,0.072,0.085
2019-06-28,"2",0,"AT","06:00:00",2,0.143,NA,NA,0.108,0.07,0.088
2019-07-01,"2",0,"AT","06:00:00",2,0.132,NA,NA,0.098,0.061,0.076
2019-07-02,"2",0,"AT","06:00:00",2,0.148266666666667,NA,NA,0.129,0.089,0.105
2019-07-03,"2",0,"AT","06:00:00",2,0.138,NA,NA,0.121,0.08,0.099
2019-07-04,"2",0,"AT","06:00:00",2,0.153,NA,NA,0.12,0.08,0.098
2019-07-05,"2",0,"AT","06:00:00",2,0.166,NA,NA,0.114,0.08,0.095
2019-05-28,"2",0,"AT","06:00:00",2,0.147666666666667,NA,NA,0.126,0.099,0.112
2019-05-21,"2",0,"AW","06:00:00",2,0.128,NA,NA,0.066,0.107,0.126
2019-05-22,"2",0,"AW","06:00:00",2,0.114,NA,NA,0.054,0.083,0.099
2019-05-23,"2",0,"AW","06:00:00",2,0.10225,NA,NA,0.052,0.084,0.1
2019-05-27,"2",0,"AW","06:00:00",2,0.133,NA,NA,0.062,0.094,0.113
2019-06-03,"2",0,"AW","06:00:00",2,0.126,NA,NA,0.048,0.074,0.088
2019-06-06,"2",0,"AW","06:00:00",2,0.095,NA,NA,0.047,0.066,0.076
2019-06-07,"2",0,"AW","06:00:00",2,0.089,NA,NA,0.049,0.074,0.084
2019-06-11,"2",0,"AW","06:00:00",2,0.122,NA,NA,0.067,0.089,0.099
2019-06-12,"2",0,"AW","06:00:00",2,0.104,NA,NA,0.052,0.076,0.091
2019-06-13,"2",0,"AW","06:00:00",2,0.113,NA,NA,0.047,0.073,0.087
2019-06-14,"2",0,"AW","06:00:00",2,0.104,NA,NA,0.044,0.07,0.082
2019-06-17,"2",0,"AW","06:00:00",2,0.113,NA,NA,0.061,0.091,0.106
2019-06-19,"2",0,"AW","06:00:00",2,0.1095,NA,NA,0.053,0.079,0.094
2019-06-20,"2",0,"AW","06:00:00",2,0.108,NA,NA,0.055,0.078,0.097
2019-06-24,"2",0,"AW","06:00:00",2,0.098,NA,NA,0.054,0.077,0.094
2019-06-25,"2",0,"AW","06:00:00",2,0.114,NA,NA,0.061,0.099,0.116
2019-06-26,"2",0,"AW","06:00:00",2,0.12,NA,NA,0.05,0.071,0.084
2019-06-27,"2",0,"AW","06:00:00",2,0.11,NA,NA,0.053,0.072,0.085
2019-06-28,"2",0,"AW","06:00:00",2,0.102,NA,NA,0.048,0.07,0.088
2019-07-01,"2",0,"AW","06:00:00",2,0.096,NA,NA,0.046,0.061,0.076
2019-07-02,"2",0,"AW","06:00:00",2,0.102,NA,NA,0.061,0.089,0.105
2019-07-03,"2",0,"AW","06:00:00",2,0.096,NA,NA,0.054,0.08,0.099
2019-07-04,"2",0,"AW","06:00:00",2,0.11,NA,NA,0.059,0.08,0.098
2019-07-05,"2",0,"AW","06:00:00",2,0.115,NA,NA,0.055,0.08,0.095
2019-05-28,"2",0,"AW","06:00:00",2,0.102,NA,NA,0.073,0.099,0.112
2019-05-21,"2",0,"AX",NA,2,0.055,NA,NA,NA,NA,NA
2019-05-22,"2",0,"AX",NA,2,0.054,NA,NA,NA,NA,NA
2019-05-23,"2",0,"AX",NA,2,0.05635,NA,NA,NA,NA,NA
2019-05-27,"2",0,"AX",NA,2,0.086,NA,NA,NA,NA,NA
2019-06-03,"2",0,"AX",NA,2,0.069,NA,NA,NA,NA,NA
2019-06-06,"2",0,"AX",NA,2,0.05,NA,NA,NA,NA,NA
2019-06-07,"2",0,"AX",NA,2,0.047,NA,NA,NA,NA,NA
2019-06-11,"2",0,"AX",NA,2,0.063,NA,NA,NA,NA,NA
2019-06-12,"2",0,"AX",NA,2,0.045,NA,NA,NA,NA,NA
2019-06-13,"2",0,"AX",NA,2,0.055,NA,NA,NA,NA,NA
2019-06-14,"2",0,"AX",NA,2,0.047,NA,NA,NA,NA,NA
2019-06-17,"2",0,"AX",NA,2,0.062,NA,NA,NA,NA,NA
2019-06-19,"2",0,"AX",NA,2,0.05635,NA,NA,NA,NA,NA
2019-06-20,"2",0,"AX",NA,2,0.073,NA,NA,NA,NA,NA
2019-06-24,"2",0,"AX",NA,2,0.044,NA,NA,NA,NA,NA
2019-06-25,"2",0,"AX",NA,2,0.066,NA,NA,NA,NA,NA
2019-06-26,"2",0,"AX",NA,2,0.05635,NA,NA,NA,NA,NA
2019-06-27,"2",0,"AX",NA,2,0.06,NA,NA,NA,NA,NA
2019-06-28,"2",0,"AX",NA,2,0.049,NA,NA,NA,NA,NA
2019-07-01,"2",0,"AX",NA,2,0.037,NA,NA,NA,NA,NA
2019-07-02,"2",0,"AX",NA,2,0.05635,NA,NA,NA,NA,NA
2019-07-03,"2",0,"AX",NA,2,0.039,NA,NA,NA,NA,NA
2019-07-04,"2",0,"AX",NA,2,0.061,NA,NA,NA,NA,NA
2019-07-05,"2",0,"AX",NA,2,0.065,NA,NA,NA,NA,NA
2019-05-28,"2",0,"AX",NA,2,0.05635,NA,NA,NA,NA,NA
2019-05-21,"2",0,"BB","07:00:00",2,0.252,0.281,0.227,0.301,0.309,0.28
2019-05-22,"2",0,"BB","07:00:00",2,0.247,0.245666666666667,0.25125,0.274,0.276,0.249
2019-05-23,"2",0,"BB","07:00:00",2,0.24,0.23925,0.247,0.329,0.329,0.293
2019-05-27,"2",0,"BB","07:00:00",2,0.233,0.258,0.274,0.291,0.287,0.267
2019-06-03,"2",0,"BB","07:00:00",2,0.234,0.232,0.218,0.268,0.272,0.253
2019-06-06,"2",0,"BB","07:00:00",2,0.251,0.248,0.23,0.291,0.303,0.267
2019-06-07,"2",0,"BB","07:00:00",2,0.165,0.264,0.2,0.287,0.302,0.239
2019-06-11,"2",0,"BB","07:00:00",2,0.227,0.236,0.255,0.322,0.333,0.275
2019-06-12,"2",0,"BB","07:00:00",2,0.259,0.246,0.23075,0.306,0.322,0.274
2019-06-13,"2",0,"BB","07:00:00",2,0.381,0.2292,0.2244,0.363,0.375,0.285
2019-06-14,"2",0,"BB","07:00:00",2,0.223,0.217,0.23,0.26,0.265,0.239
2019-06-17,"2",0,"BB","07:00:00",2,0.215,0.252,0.255,0.338,0.355,0.309
2019-06-19,"2",0,"BB","07:00:00",2,0.244,0.245,0.236,0.287,0.293,0.268
2019-06-20,"2",0,"BB","07:00:00",2,0.226,0.249,0.23408,0.319,0.33,0.281
2019-06-24,"2",0,"BB","07:00:00",2,0.238,0.266,0.23648,0.29,0.292,0.264
2019-06-25,"2",0,"BB","07:00:00",2,0.359,0.269,0.225,0.4,0.402,0.362
2019-06-26,"2",0,"BB","07:00:00",2,0.243,0.269,0.24588,0.275,0.281,0.249
2019-06-27,"2",0,"BB","07:00:00",2,0.33,0.241,0.223,0.31,0.332,0.285
2019-06-28,"2",0,"BB","07:00:00",2,0.202,0.242,0.181,0.275,0.279,0.237
2019-07-01,"2",0,"BB","07:00:00",2,0.223,0.221,0.255,0.266,0.267,0.241
