"","p0q0"
"5132",0.282
"5133",0.509
"5134",0.295
"5135",0.868
"5136",0.713
"5137",0.362
"5138",0.997
"5139",0.701
"5140",0.237
"5141",0.647
"5142",0.344
"5143",0.801
"5144",0.325
"5145",0.267
"5146",0.07
"5147",0.571
"5148",0.004
"5149",0.281
"5150",0.28
"5151",0.818
"5152",0.117
"5153",0.262
"5154",0.439
"5155",0.958
"5156",0.318
"5157",0.785
"5158",0.132
"5159",0.495
"5160",0.525
"5161",0.886
"5162",0.362
"5163",0.466
"5164",0.44
"5165",0.713
"5166",0.051
"5167",0.701
"5168",0.663
"5169",0.664
"5170",0.5
"5171",0.275
"5172",0.373
"5173",0.105
"5174",0.255
"5175",0.046
"5176",0.47
"5177",0.324
"5178",0.21
"5179",0.753
"5180",0.244
"5181",0.406
"5182",0.703
"5183",0.114
"5184",0.135
"5185",0.984
"5186",0.977
"5187",0.759
"5188",0.03
"5189",0.974
"5190",0.76
"5191",0.887
"5192",0.222
"5193",0.27
"5194",0.607
"5195",0.34
"5196",0.757
"5197",0.075
"5198",0.891
"5199",0.77
"5200",0.883
"5201",0.948
"5202",0.324
"5203",0.179
"5204",0.15
"5205",0.115
"5206",0.471
"5207",0.811
"5208",0.867
"5209",0.065
"5210",0.732
"5211",0.973
"5212",0.311
"5213",0.716
"5214",0.595
"5215",0.043
"5216",0.449
"5217",0.639
"5218",0.801
"5219",0.542
"5220",0.882
"5221",0.007
"5222",0.447
"5223",0.483
"5224",0.793
"5225",0.279
"5226",0.591
"5227",0.187
"5228",0.807
"5229",0.594
"5230",0.272
"5231",0.803
"5232",0.605
"5233",0.958
"5234",0.179
"5235",0.004
"5236",0.372
"5237",0.771
"5238",0.573
"5239",0.17
"5240",0.089
"5241",0.876
"5242",0.146
"5243",0.635
"5244",0.446
"5245",0.926
"5246",0.612
"5247",0.069
"5248",0.517
"5249",0.69
"5250",0.485
"5251",0.616
"5252",0.479
"5253",0.853
"5254",0.268
"5255",0.409
"5256",0.8
"5257",0.874
"5258",0.539
"5259",0.328
"5260",0.578
"5261",0.334
"5262",0.158
"5263",0.51
"5264",0.036
"5265",0.142
"5266",0.172
"5267",0.324
"5268",0.354
"5269",0.867
"5270",0.356
"5271",0.951
"5272",0.482
"5273",0.867
"5274",0.318
"5275",0.335
"5276",0.161
"5277",0.625
"5278",0.183
"5279",0.539
"5280",0.196
"5281",0.104
"5282",0.33
"5283",0.602
"5284",0.69
"5285",0.205
"5286",0.415
"5287",0.144
"5288",0.208
"5289",0.766
"5290",0.482
"5291",0.239
"5292",0.796
"5293",0.443
"5294",0.17
"5295",0.165
"5296",0.969
"5297",0.522
"5298",0.523
"5299",0.689
"5300",0.788
"5301",0.692
"5302",0.879
"5303",0.141
"5304",0.265
"5305",0.896
"5306",0.354
"5307",0.932
"5308",0.327
"5309",0.645
"5310",0.521
"5311",0.563
"5312",0.499
"5313",0.531
"5314",0.383
"5315",0.602
"5316",0.263
"5317",0.647
"5318",0.666
"5319",0.554
"5320",0.308
"5321",0.743
"5322",0.847
"5323",0.369
"5324",0.441
"5325",0.871
"5326",0.409
"5327",0.485
"5328",0.504
"5329",0.04
"5330",0.395
"5331",0.46
"5332",0.557
"5333",0.673
"5334",0.682
"5335",0.891
"5336",0.666
"5337",0.524
"5338",0.311
"5339",0.026
"5340",0.13
"5341",0.502
"5342",0.511
"5343",0.115
"5344",0.256
"5345",0.165
"5346",0.279
"5347",0.153
"5348",0.429
"5349",0.212
"5350",0.078
"5351",0.872
"5352",0.214
"5353",0.203
"5354",0.317
"5355",0.33
"5356",0.769
"5357",0.573
"5358",0.162
"5359",0.813
"5360",0.922
"5361",0.252
"5362",0.751
"5363",0.204
"5364",0.829
"5365",0.302
"5366",0.767
"5367",0.121
"5368",0.845
"5369",0.821
"5370",0.854
"5371",0.015
"5372",0.038
"5373",0.299
"5374",0.327
"5375",0.075
"5376",0.708
"5377",0.025
"5378",0.824
"5379",0.511
"5380",0.767
"5381",0.938
"5382",0.542
"5383",0.949
"5384",0.317
"5385",0.287
"5386",0.968
"5387",0.243
"5388",0.8
"5389",0.295
"5390",0.697
"5391",0.761
"5392",0.274
"5393",0.005
"5394",0.422
"5395",0.598
"5396",0.442
"5397",0.343
"5398",0.517
"5399",0.228
"5400",0.289
"5401",0.022
"5402",0.528
"5403",0.418
"5404",0.975
"5405",0.05
"5406",0.639
"5407",0.494
"5408",0.005
"5409",0.185
"5410",0.634
"5411",0.518
"5412",0.892
"5413",0.678
"5414",0.514
"5415",0.307
"5416",0.397
"5417",0.153
"5418",0.38
"5419",0.27
"5420",0.945
"5421",0.252
"5422",0.736
"5423",0.068
"5424",0.371
"5425",0.218
"5426",0.879
"5427",0.423
"5428",0.321
"5429",0.413
"5430",0.156
"5431",0.629
"5432",0.769
"5433",0.902
"5434",0.61
"5435",0.631
"5436",0.662
"5437",0.93
"5438",0.992
"5439",0.259
"5440",0.291
"5441",0.912
"5442",0.373
"5443",0.724
"5444",0.84
"5445",0.117
"5446",0.845
"5447",0.656
"5448",0.009
"5449",0.108
"5450",0.427
"5451",0.828
"5452",0.335
"5453",0.295
"5454",0.907
"5455",0.407
"5456",0.568
"5457",0.248
"5458",0.134
"5459",0.197
"5460",0.53
"5461",0.956
"5462",0.42
"5463",0.839
"5464",0.08
"5465",0.75
"5466",0.266
"5467",0.529
"5468",0.045
"5469",0.769
"5470",0.911
"5471",0.746
"5472",0.097
"5473",0.946
"5474",0.179
"5475",0.802
"5476",0.671
"5477",0.418
"5478",0.754
"5479",0.415
"5480",0.594
"5481",0.32
"5482",0.646
"5483",0.358
"5484",0.872
"5485",0.406
"5486",0.456
"5487",0.889
"5488",0.652
"5489",0.01
"5490",0.656
"5491",0.241
"5492",0.966
"5493",0.447
"5494",0.669
"5495",0.1
"5496",0.207
"5497",0.947
"5498",0.568
"5499",0.408
"5500",0.58
"5501",0.132
"5502",0.498
"5503",0.186
"5504",0.24
"5505",0.809
"5506",0.679
"5507",0.969
"5508",0.138
"5509",0.451
"5510",0.49
"5511",0.543
"5512",0.456
"5513",0.171
"5514",0.715
"5515",0.906
"5516",0.29
"5517",0.765
"5518",0.93
"5519",0.01
"5520",0.5
"5521",0.259
"5522",0.462
"5523",0.407
"5524",0.835
"5525",0.134
"5526",0.87
"5527",0.392
"5528",0.62
"5529",0.129
"5530",0.882
"5531",0.64
"5532",0.512
"5533",0.631
"5534",0.965
"5535",0.791
"5536",0.949
"5537",0.661
"5538",0.456
"5539",0.945
"5540",0.669
"5541",0.35
"5542",0.347
"5543",0.016
"5544",0.451
"5545",0.51
"5546",0.06
"5547",0.742
"5548",0.153
"5549",0.344
"5550",0.381
"5551",0.919
"5552",0.637
"5553",0.863
"5554",0.413
"5555",0.705
"5556",0.197
"5557",0.528
"5558",0.9
"5559",0.291
"5560",0.306
"5561",0.43
"5562",0.887
"5563",0.681
"5564",0.438
"5565",0.833
"5566",0.242
"5567",0.384
"5568",0.12
"5569",0.233
"5570",0.688
"5571",0.993
"5572",0.832
"5573",0.698
"5574",0.525
"5575",0.183
"5576",0.982
"5577",0.824
"5578",0.968
"5579",0.525
"5580",0.744
"5581",0.796
"5582",0.501
"5583",0.521
"5584",0.705
"5585",0.477
"5586",0.294
"5587",0.536
"5588",0.589
"5589",0.66
"5590",0.956
"5591",0.271
"5592",0.265
"5593",0.256
"5594",0.435
"5595",0.427
"5596",0.391
"5597",0.568
"5598",0.373
"5599",0.375
"5600",0.307
"5601",0.624
"5602",0.165
"5603",0.135
"5604",0.082
"5605",0.076
"5606",0.69
"5607",0.971
"5608",0.793
"5609",0.655
"5610",0.69
"5611",0.346
"5612",0.644
"5613",0.39
"5614",0.124
"5615",0.784
"5616",0.868
"5617",0.417
"5618",0.649
"5619",0.576
"5620",0.894
"5621",0.396
"5622",0.396
"5623",0.308
"5624",0.097
"5625",0.726
"5626",0.89
"5627",0.556
"5628",0.132
"5629",0.904
"5630",0.397
"5631",0.13
"5632",0.9
"5633",0.446
"5634",0.433
"5635",0.417
"5636",0.314
"5637",0.141
"5638",0.79
"5639",0.841
"5640",0.193
"5641",0.457
"5642",0.253
"5643",0.083
"5644",0.769
"5645",0.277
"5646",0.505
"5647",0.135
"5648",0.477
"5649",0.851
"5650",0.014
"5651",0.995
"5652",0.789
"5653",0.25
"5654",0.741
"5655",0.463
"5656",0.035
"5657",0.61
"5658",0.4
"5659",0.997
"5660",0.443
"5661",0.01
"5662",0.025
"5663",0.304
"5664",0.124
"5665",0.115
"5666",0.452
"5667",0.41
"5668",0.271
"5669",0.391
"5670",0.556
"5671",0.233
"5672",0.047
"5673",0.967
"5674",0.16
"5675",0.601
"5676",0.939
"5677",0.992
"5678",0.591
"5679",0.795
"5680",0.088
"5681",0.103
"5682",0.13
"5683",0.226
"5684",0.335
"5685",0.608
"5686",0.196
"5687",0.282
"5688",0.081
"5689",0.638
"5690",0.857
"5691",0.768
"5692",0.604
"5693",0.663
"5694",0.747
"5695",0.446
"5696",0.207
"5697",0.26
"5698",0.434
"5699",0.099
"5700",0.033
"5701",0.633
"5702",0.538
"5703",0.822
"5704",0.662
"5705",0.468
"5706",0.859
"5707",0.774
"5708",0.382
"5709",0.987
"5710",0.214
"5711",0.973
"5712",0.451
"5713",0.31
"5714",0.859
"5715",0.708
"5716",0.557
"5717",0.241
"5718",0.524
"5719",0.755
"5720",0.5
"5721",0.477
"5722",0.504
"5723",0.609
"5724",0.494
"5725",0.195
"5726",0.512
"5727",0.886
"5728",0.076
"5729",0.466
"5730",0.866
"5731",0.328
"5732",0.595
"5733",0.469
"5734",0.76
"5735",0.53
"5736",0.969
"5737",0.949
"5738",0.575
"5739",0.133
"5740",0.253
"5741",0.993
"5742",0.408
"5743",0.22
"5744",0.348
"5745",0.569
"5746",0.03
"5747",0.02
"5748",0.335
"5749",0.256
"5750",0.023
"5751",0.768
"5752",0.781
"5753",0.693
"5754",0.051
"5755",0.659
"5756",0.763
"5757",0.32
"5758",0.404
"5759",0.033
"5760",0.492
"5761",0.142
"5762",0.799
"5763",0.409
"5764",0.936
"5765",0.733
"5766",0.435
"5767",0.799
"5768",0.366
"5769",0.381
"5770",0.674
"5771",0.44
"5772",0.713
"5773",0.435
"5774",0.665
"5775",0.523
"5776",0.904
"5777",0.938
"5778",0.961
"5779",0.234
"5780",0.431
"5781",0.419
"5782",0.16
"5783",0.531
"5784",0.934
"5785",0.09
"5786",0.656
"5787",0.179
"5788",0.249
"5789",0.579
"5790",0.099
"5791",0.665
"5792",0.62
"5793",0.873
"5794",0.199
"5795",0.321
"5796",0.41
"5797",0.927
"5798",0.043
"5799",0.194
"5800",0.72
"5801",0.055
"5802",0.981
"5803",0.026
"5804",0.509
"5805",0.865
"5806",0.302
"5807",0.62
"5808",0.565
"5809",0.448
"5810",0.943
"5811",0.385
"5812",0.345
"5813",0.944
"5814",0.093
"5815",0.885
"5816",0.298
"5817",0.158
"5818",0.112
"5819",0.082
"5820",0.232
"5821",0.861
"5822",0.413
"5823",0.712
"5824",0.93
"5825",0.305
"5826",0.739
"5827",0.654
"5828",0.304
"5829",0.022
"5830",0.382
"5831",0.253
"5832",0.533
"5833",0.668
"5834",0.292
"5835",0.471
"5836",0.38
"5837",0.1
"5838",0.178
"5839",0.845
"5840",0.473
"5841",0.878
"5842",0.842
"5843",0.174
"5844",0.725
"5845",0.426
"5846",0.585
"5847",0.767
"5848",0.926
"5849",0.806
"5850",0.942
"5851",0.298
"5852",0.002
"5853",0.19
"5854",0.743
"5855",0.635
"5856",0.506
"5857",0.028
"5858",0.061
"5859",0.171
"5860",0.994
"5861",0.78
"5862",0.522
"5863",0.044
"5864",0.27
"5865",0.115
"5866",0.723
"5867",0.405
"5868",0.886
"5869",0.381
"5870",0.428
"5871",0.04
"5872",0.45
"5873",0.695
"5874",0.808
"5875",0.154
"5876",0.553
"5877",0.437
"5878",0.729
"5879",0.422
"5880",0.45
"5881",0.757
"5882",0.246
"5883",0.474
"5884",0.228
"5885",0.447
"5886",0.903
"5887",0.951
"5888",0.586
"5889",0.645
"5890",0.943
"5891",0.734
"5892",0.95
"5893",0.683
"5894",0.258
"5895",0.716
"5896",0.49
"5897",0.909
"5898",0.934
"5899",0.477
"5900",0.44
"5901",0.596
"5902",0.707
"5903",0.976
"5904",0.466
"5905",0.298
"5906",0.826
"5907",0.902
"5908",0.614
"5909",0.272
"5910",0.433
"5911",0.956
"5912",0.509
"5913",0.253
"5914",0.41
"5915",0.208
"5916",0.504
"5917",0.85
"5918",0.022
"5919",0.833
"5920",0.255
"5921",0.709
"5922",0.663
"5923",0.608
"5924",0.617
"5925",0.596
"5926",0.677
"5927",0.98
"5928",0.838
"5929",0.076
"5930",0.528
"5931",0.162
"5932",0.432
"5933",0.1
"5934",0.106
"5935",0.832
"5936",0.954
"5937",0.403
"5938",0.369
"5939",0.448
"5940",0.434
"5941",0.963
"5942",0.741
"5943",0.281
"5944",0.491
"5945",0.978
"5946",0.567
"5947",0.079
"5948",0.059
"5949",0.906
"5950",0.824
"5951",0.627
"5952",0.214
"5953",0.349
"5954",0.141
"5955",0.431
"5956",0.773
"5957",0.91
"5958",0.827
"5959",0.956
"5960",0.376
"5961",0.047
"5962",0.29
"5963",1
"5964",0.449
"5965",0.995
"5966",0.707
"5967",0.3
"5968",0.908
"5969",0.474
"5970",0.815
"5971",0.253
"5972",0.958
"5973",0.463
"5974",0.13
"5975",0.77
"5976",0.142
"5977",0.541
"5978",0.658
"5979",0.576
"5980",0.505
"5981",0.93
"5982",0.227
"5983",0.014
"5984",0.278
"5985",0.312
"5986",0.9
"5987",0.557
"5988",0.135
"5989",0.217
"5990",0.085
"5991",0.856
"5992",0.059
"5993",0.328
"5994",0.5
"5995",0.334
"5996",0.877
"5997",0.883
"5998",0.901
"5999",0.798
"6000",0.901
"6001",0.44
"6002",0.397
"6003",0.372
"6004",0.529
"6005",0.074
"6006",0.717
"6007",0.243
"6008",0.844
"6009",0.995
"6010",0.105
"6011",0.485
"6012",0.684
"6013",0.82
"6014",0.766
"6015",0.427
"6016",0.936
"6017",0.729
"6018",0.337
"6019",0.479
"6020",0.966
"6021",0.914
"6022",0.228
"6023",0.307
"6024",0.347
"6025",0.044
"6026",0.964
"6027",0.816
"6028",0.675
"6029",0.406
"6030",0.266
"6031",0.928
"6032",0.367
"6033",0.549
"6034",0.521
"6035",0.927
"6036",0.502
"6037",0.637
"6038",0.235
"6039",0.364
"6040",0.894
"6041",0.766
"6042",0.795
"6043",0.323
"6044",0.093
"6045",0.954
"6046",0.45
"6047",0.558
"6048",0.171
"6049",0.021
"6050",0.212
"6051",0.318
"6052",0.583
"6053",0.051
"6054",0.25
"6055",0.015
"6056",0.218
"6057",0.524
"6058",0.33
"6059",0.741
"6060",0.956
"6061",0.223
"6062",0.977
"6063",0.092
"6064",0.737
"6065",0.274
"6066",0.276
"6067",0.061
"6068",0.228
"6069",0.759
"6070",0.345
"6071",0.717
"6072",0.203
"6073",0.055
"6074",0.727
"6075",0.266
"6076",0.33
"6077",0.853
"6078",0.006
"6079",0.433
"6080",0.118
"6081",0.504
"6082",0.976
"6083",0.662
"6084",0.884
"6085",0.735
"6086",0.505
"6087",0.886
"6088",0.495
"6089",0.78
"6090",0.507
"6091",0.084
"6092",0.548
"6093",0.359
"6094",0.538
"6095",0.619
"6096",0.247
"6097",0.457
"6098",0.102
"6099",0.015
"6100",0.096
"6101",0.224
"6102",0.144
"6103",0.845
"6104",0.415
"6105",0.563
"6106",0.586
"6107",0.07
"6108",0.771
"6109",0.585
"6110",0.772
"6111",0.437
"6112",0.632
"6113",0.749
"6114",0.695
"6115",0.982
"6116",0.281
"6117",0.065
"6118",0.425
"6119",0.307
"6120",0.429
"6121",0.445
"6122",0.65
"6123",0.016
"6124",0.233
"6125",0.488
"6126",0.889
"6127",0.277
"6128",0.3
"6129",0.987
"6130",0.464
"6131",0.002
"6132",0.06
"6133",0.932
"6134",0.473
"6135",0.843
"6136",0.832
"6137",0.769
"6138",0.604
"6139",0.558
"6140",0.525
"6141",0.239
"6142",0.616
"6143",0.866
"6144",0.764
"6145",0.188
"6146",0.372
"6147",0.756
"6148",0.088
"6149",0.656
"6150",0.716
"6151",0.859
"6152",0.21
"6153",0.275
"6154",0.835
"6155",0.281
"6156",0.848
"6157",0.619
"6158",0.25
"6159",0.62
"6160",0.055
"6161",0.915
"6162",0.886
"6163",0.686
"6164",0.954
"6165",0.558
"6166",0.783
"6167",0.8
"6168",0.265
"6169",0.293
"6170",0.226
"6171",0.863
"6172",0.724
"6173",0.153
"6174",0.853
"6175",0.632
"6176",0.555
"6177",0.044
"6178",0.28
"6179",0.597
"6180",0.957
"6181",0.058
"6182",0.457
"6183",0.408
"6184",0.509
"6185",0.039
"6186",0.863
"6187",0.261
"6188",0.461
"6189",0.219
"6190",0.936
"6191",0.71
"6192",0.399
"6193",0.28
"6194",0.703
"6195",0.221
"6196",0.294
"6197",0.889
"6198",0.499
"6199",0.952
"6200",0.776
"6201",0.863
"6202",0.575
"6203",0.068
"6204",0.518
"6205",0.899
"6206",0.031
"6207",0.11
"6208",0.631
"6209",0.471
"6210",0.99
"6211",0.769
"6212",0.774
"6213",0.415
"6214",0.997
"6215",0.44
"6216",0.967
"6217",0.55
"6218",0.752
"6219",0.666
"6220",0.83
"6221",0.66
"6222",0.006
"6223",0.042
"6224",0.926
"6225",0.43
"6226",0.635
"6227",0.613
"6228",0.953
"6229",0.723
"6230",0.212
"6231",0.375
"6232",0.663
"6233",0.241
"6234",0.577
"6235",0.086
"6236",0.939
"6237",0.233
"6238",0.285
"6239",0.452
"6240",0.464
"6241",0.263
"6242",0.203
"6243",0.724
"6244",0.423
"6245",0.643
"6246",0.629
"6247",0.054
"6248",0.479
"6249",0.625
"6250",0.328
"6251",0.706
"6252",0.9
"6253",0.397
"6254",0.393
"6255",0.489
"6256",0.053
"6257",0.333
"6258",0.191
"6259",0.385
"6260",0.437
"6261",0.157
"6262",0.072
"6263",0.665
"6264",0.419
"6265",0.11
"6266",0.463
"6267",0.277
"6268",0.093
"6269",0.18
"6270",0.524
"6271",0.192
"6272",0.515
"6273",0.356
"6274",0.826
"6275",0.314
"6276",0.521
"6277",0.242
"6278",0.325
"6279",0.4
"6280",0.65
"6281",0.056
"6282",0.705
"6283",0.544
"6284",0.339
"6285",0.736
"6286",0.267
"6287",0.1
"6288",0.373
"6289",0.079
"6290",0.226
"6291",0.987
"6292",0.118
"6293",0.595
"6294",0.692
"6295",0.521
"6296",0.401
"6297",0.421
"6298",0.529
"6299",0.689
"6300",0.984
"6301",0.515
"6302",0.492
"6303",0.293
"6304",0.16
"6305",0.333
"6306",0.293
"6307",0.365
"6308",0.476
"6309",0.375
"6310",0.427
"6311",0.226
"6312",0.056
"6313",0.859
"6314",0.561
"6315",0.537
"6316",0.617
"6317",0.22
"6318",0.52
"6319",0.723
"6320",0.028
"6321",0.637
"6322",0.74
"6323",0.445
"6324",0.797
"6325",0.656
"6326",0.609
"6327",0.182
"6328",0.743
"6329",0.421
"6330",0.107
"6331",0.159
"6332",0.786
"6333",0.118
"6334",0.466
"6335",0.37
"6336",0.493
"6337",0.567
"6338",0.954
"6339",0.181
"6340",0.386
"6341",0.431
"6342",0.85
"6343",0.034
"6344",0.022
"6345",0.328
"6346",0.342
"6347",0.879
"6348",0.565
"6349",0.125
"6350",0.062
"6351",0.116
"6352",0.836
"6353",0.413
"6354",0.968
"6355",0.704
"6356",0.269
"6357",0.892
"6358",0.649
"6359",0.996
"6360",0.115
"6361",0.788
"6362",0.979
"6363",0.749
"6364",0.776
"6365",0.979
"6366",0.327
"6367",0.382
"6368",0.178
"6369",0.416
"6370",0.423
"6371",0.6
"6372",0.412
"6373",0.078
"6374",0.655
"6375",0.033
"6376",0.154
"6377",0.965
"6378",0.509
"6379",0.283
"6380",0.003
"6381",0.324
"6382",0.885
"6383",0.16
"6384",0.383
"6385",0.557
"6386",0.495
"6387",0.723
"6388",0.813
"6389",0.41
"6390",0.225
"6391",0.506
"6392",0.302
"6393",0.829
"6394",0.265
"6395",0.496
"6396",0.097
"6397",0.287
"6398",0.845
"6399",0.476
"6400",0.453
"6401",0.2
"6402",0.26
"6403",0.541
"6404",0.725
"6405",0.185
"6406",0.185
"6407",0.918
"6408",0.134
"6409",0.006
"6410",0.273
"6411",0.656
"6412",0.508
"6413",0.313
"6414",0.192
"6415",0.977
"6416",0.744
"6417",0.407
"6418",0.105
"6419",0.685
"6420",0.603
"6421",0.651
"6422",0.754
"6423",0.598
"6424",0.09
"6425",0.698
"6426",0.02
"6427",0.977
"6428",0.952
"6429",0.823
"6430",0.249
"6431",0.578
"6432",0.344
"6433",0.963
"6434",0.852
"6435",0.72
"6436",0.791
"6437",0.742
"6438",0.325
"6439",0.893
"6440",0.056
"6441",0.564
"6442",0.318
"6443",0.766
"6444",0.623
"6445",0.392
"6446",0.865
"6447",0.55
"6448",0.853
"6449",0.516
"6450",0.649
"6451",0.261
"6452",0.289
"6453",0.979
"6454",0.993
"6455",0.288
"6456",0.605
"6457",0.361
"6458",0.988
"6459",0.907
"6460",0.519
"6461",0.492
"6462",0.389
"6463",0.879
"6464",0.922
"6465",0.272
"6466",0.847
"6467",0.495
"6468",0.627
"6469",0.401
"6470",0.078
"6471",0.166
"6472",0.038
"6473",0.381
"6474",0.713
"6475",0.256
"6476",0.405
"6477",0.804
"6478",0.795
"6479",0.386
"6480",0.746
"6481",0.467
"6482",0.225
"6483",0.204
"6484",0.053
"6485",0.585
"6486",0.967
"6487",0.053
"6488",0.718
"6489",0.002
"6490",0.99
"6491",0.97
"6492",0.7
"6493",0.776
"6494",0.448
"6495",0.737
"6496",0.678
"6497",0.013
"6498",0.536
"6499",0.751
"6500",0.02
"6501",0.698
"6502",0.852
"6503",0.469
"6504",0.26
"6505",0.795
"6506",0.425
"6507",0.869
"6508",0.629
"6509",0.451
"6510",0.52
"6511",0.974
"6512",0.684
"6513",0.839
"6514",0.395
"6515",0.89
"6516",0.026
"6517",0.376
"6518",0.684
"6519",0.448
"6520",0.214
"6521",0.178
"6522",0.681
"6523",0.658
"6524",0.421
"6525",0.604
"6526",0.401
"6527",0.536
"6528",0.847
"6529",0.248
"6530",0.682
"6531",0.408
"6532",0.54
"6533",0.976
"6534",0.596
"6535",0.176
"6536",0.884
"6537",0.342
"6538",0.846
"6539",0.08
"6540",0.063
"6541",0.107
"6542",0.854
"6543",0.387
"6544",0.877
"6545",0.348
"6546",0.373
"6547",0.269
"6548",0.475
"6549",0.22
"6550",0.808
"6551",0.422
"6552",0.739
"6553",0.872
"6554",0.884
"6555",0.36
"6556",0.574
"6557",0.1
"6558",0.135
"6559",0.143
"6560",0.183
"6561",0.023
"6562",0.265
"6563",0.044
"6564",0.054
"6565",0.227
"6566",0.17
"6567",0.164
"6568",0.585
"6569",0.125
"6570",0.706
"6571",0.977
"6572",0.698
"6573",0.96
"6574",0.899
"6575",0.995
"6576",0.239
"6577",0.781
"6578",0.698
"6579",0.436
"6580",0.687
"6581",0.148
"6582",0.022
"6583",0.135
"6584",0.692
"6585",0.31
"6586",0.349
"6587",0.9
"6588",0.477
"6589",0.747
"6590",0.636
"6591",0.813
"6592",0.532
"6593",0.426
"6594",0.493
"6595",0.06
"6596",0.611
"6597",0.628
"6598",0.156
"6599",0.415
"6600",0.283
"6601",0.381
"6602",0.787
"6603",0.986
"6604",0.508
"6605",0.808
"6606",0.963
"6607",0.41
"6608",0.885
"6609",0.028
"6610",0.686
"6611",0.387
"6612",0.283
"6613",0.839
"6614",0.576
"6615",0.645
"6616",0.362
"6617",0.607
"6618",0.919
"6619",0.852
"6620",0.993
"6621",0.433
"6622",0.876
"6623",0.365
"6624",0.067
"6625",0.4
