"","p0q0"
"11023",0.498
"11024",0.542
"11025",0.472
"11026",0.522
"11027",0.498
"11028",0.484
"11029",0.514
"11030",0.43
"11031",0.474
"11032",0.502
"11033",0.489
"11034",0.402
"11035",0.556
"11036",0.499
"11037",0.444
"11038",0.524
"11039",0.561
"11040",0.553
"11041",0.469
"11042",0.392
"11043",0.413
"11044",0.483
"11045",0.423
"11046",0.509
"11047",0.56
"11048",0.517
"11049",0.466
"11050",0.098
"11051",0.1
"11052",0.081
"11053",0.09
"11054",0.08
"11055",0.094
"11056",0.085
"11057",0.112
"11058",0.105
"11059",0.07
"11060",0.077
"11061",0.092
"11062",0.109
"11063",0.08
"11064",0.096
"11065",0.084
"11066",0.089
"11067",0.081
"11068",0.087
"11069",0.1
"11070",0.09
"11071",0.091
"11072",0.091
"11073",0.078
"11074",0.096
"11075",0.098
"11076",0.081
"11077",0.094
"11078",0.082
"11079",0.093
"11080",0.084
"11081",0.102
"11082",0.07
"11083",0.092
"11084",0.104
"11085",0.088
"11086",0.084
"11087",0.082
"11088",0.088
"11089",0.068
"11090",0.07
"11091",0.094
"11092",0.091
"11093",0.096
"11094",0.075
"11095",0.085
"11096",0.073
"11097",0.078
"11098",0.081
"11099",0.093
"11100",0.075
"11101",0.084
"11102",0.092
"11103",0.095
"11104",0.082
"11105",0.279
"11106",0.342
"11107",0.27
"11108",0.309
"11109",0.266
"11110",0.286
"11111",0.283
"11112",0.311
"11113",0.313
"11114",0.245
"11115",0.265
"11116",0.284
"11117",0.336
"11118",0.295
"11119",0.273
"11120",0.274
"11121",0.27
"11122",0.249
"11123",0.278
"11124",0.302
"11125",0.275
"11126",0.285
"11127",0.287
"11128",0.284
"11129",0.322
"11130",0.305
"11131",0.235
"11132",0.328
"11133",0.274
"11134",0.279
"11135",0.28
"11136",0.295
"11137",0.245
"11138",0.275
"11139",0.31
"11140",0.243
"11141",0.278
"11142",0.259
"11143",0.271
"11144",0.22
"11145",0.277
"11146",0.292
"11147",0.286
"11148",0.262
"11149",0.275
"11150",0.292
"11151",0.239
"11152",0.247
"11153",0.254
"11154",0.279
"11155",0.233
"11156",0.281
"11157",0.294
"11158",0.295
"11159",0.216
"11160",0.21
"11161",0.233
"11162",0.193
"11163",0.216
"11164",0.193
"11165",0.203
"11166",0.213
"11167",0.231
"11168",0.236
"11169",0.172
"11170",0.184
"11171",0.203
"11172",0.241
"11173",0.189
"11174",0.201
"11175",0.195
"11176",0.195
"11177",0.181
"11178",0.188
"11179",0.213
"11180",0.195
"11181",0.206
"11182",0.207
"11183",0.193
"11184",0.223
"11185",0.209
"11186",0.176
"11187",0.213
"11188",0.188
"11189",0.204
"11190",0.197
"11191",0.213
"11192",0.165
"11193",0.214
"11194",0.228
"11195",0.18
"11196",0.191
"11197",0.187
"11198",0.198
"11199",0.162
"11200",0.193
"11201",0.217
"11202",0.208
"11203",0.207
"11204",0.194
"11205",0.204
"11206",0.174
"11207",0.17
"11208",0.176
"11209",0.197
"11210",0.166
"11211",0.197
"11212",0.208
"11213",0.214
"11214",0.145
"11215",0.056
"11216",0.057
"11217",0.04
"11218",0.043
"11219",0.046
"11220",0.048
"11221",0.054
"11222",0.059
"11223",0.049
"11224",0.036
"11225",0.039
"11226",0.053
"11227",0.059
"11228",0.036
"11229",0.047
"11230",0.05
"11231",0.044
"11232",0.046
"11233",0.05
"11234",0.05
"11235",0.044
"11236",0.052
"11237",0.051
"11238",0.045
"11239",0.05
"11240",0.057
"11241",0.053
"11242",0.048
"11243",0.047
"11244",0.052
"11245",0.044
"11246",0.06
"11247",0.032
"11248",0.053
"11249",0.054
"11250",0.044
"11251",0.046
"11252",0.044
"11253",0.046
"11254",0.033
"11255",0.036
"11256",0.052
"11257",0.054
"11258",0.052
"11259",0.042
"11260",0.047
"11261",0.041
"11262",0.041
"11263",0.042
"11264",0.051
"11265",0.05
"11266",0.052
"11267",0.054
"11268",0.054
"11269",0.046
"11270",0.229
"11271",0.261
"11272",0.225
"11273",0.248
"11274",0.216
"11275",0.236
"11276",0.24
"11277",0.257
"11278",0.263
"11279",0.194
"11280",0.211
"11281",0.232
"11282",0.272
"11283",0.214
"11284",0.225
"11285",0.216
"11286",0.218
"11287",0.202
"11288",0.22
"11289",0.235
"11290",0.219
"11291",0.232
"11292",0.235
"11293",0.218
"11294",0.254
"11295",0.243
"11296",0.198
"11297",0.243
"11298",0.215
"11299",0.225
"11300",0.221
"11301",0.233
"11302",0.194
"11303",0.232
"11304",0.257
"11305",0.202
"11306",0.217
"11307",0.209
"11308",0.223
"11309",0.183
"11310",0.226
"11311",0.245
"11312",0.235
"11313",0.228
"11314",0.225
"11315",0.236
"11316",0.201
"11317",0.205
"11318",0.204
"11319",0.228
"11320",0.189
"11321",0.227
"11322",0.246
"11323",0.249
"11324",0.164
"11325",0.107
"11326",0.083
"11327",0.107
"11328",0.095
"11329",0.087
"11330",0.107
"11331",0.085
"11332",0.102
"11333",0.106
"11334",0.081
"11335",0.081
"11336",0.12
"11337",0.107
"11338",0.104
"11339",0.112
"11340",0.12
"11341",0.077
"11342",0.099
"11343",0.114
"11344",0.119
"11345",0.089
"11346",0.11
"11347",0.089
"11348",0.081
"11349",0.091
"11350",0.076
"11351",0.119
"11352",0.088
"11353",0.099
"11354",0.1
"11355",0.08
"11356",0.105
"11357",0.086
"11358",0.08
"11359",0.082
"11360",0.079
"11361",0.094
"11362",0.079
"11363",0.093
"11364",0.099
"11365",0.101
"11366",0.102
"11367",0.095
"11368",0.093
"11369",0.094
"11370",0.098
"11371",0.101
"11372",0.091
"11373",0.092
"11374",0.073
"11375",0.102
"11376",0.326
"11377",0.22
"11378",0.248
"11379",0.238
"11380",0.233
"11381",0.222
"11382",0.32
"11383",0.234
"11384",0.184
"11385",0.204
"11386",0.248
"11387",0.246
"11388",0.201
"11389",0.259
"11390",0.27
"11391",0.392
"11392",0.188
"11393",0.207
"11394",0.247
"11395",0.238
"11396",0.293
"11397",0.218
"11398",0.23
"11399",0.23
"11400",0.246
"11401",0.202
"11402",0.241
"11403",0.208
"11404",0.202
"11405",0.215
"11406",0.196
"11407",0.186
"11408",0.234
"11409",0.183
"11410",0.215
"11411",0.189
"11412",0.273
"11413",0.252
"11414",0.258
"11415",0.206
"11416",0.215
"11417",0.23
"11418",0.277
"11419",0.259
"11420",0.268
"11421",0.24
"11422",0.158
"11423",0.211
"11424",0.227
"11425",0.211
"11426",0.225
"11427",0.432
"11428",0.272
"11429",0.32
"11430",0.278
"11431",0.302
"11432",0.271
"11433",0.51
"11434",0.298
"11435",0.259
"11436",0.262
"11437",0.285
"11438",0.328
"11439",0.275
"11440",0.301
"11441",0.323
"11442",0.433
"11443",0.248
"11444",0.284
"11445",0.335
"11446",0.302
"11447",0.389
"11448",0.261
"11449",0.296
"11450",0.298
"11451",0.297
"11452",0.244
"11453",0.329
"11454",0.272
"11455",0.257
"11456",0.265
"11457",0.264
"11458",0.257
"11459",0.392
"11460",0.232
"11461",0.267
"11462",0.266
"11463",0.335
"11464",0.309
"11465",0.325
"11466",0.248
"11467",0.279
"11468",0.311
"11469",0.319
"11470",0.31
"11471",0.338
"11472",0.278
"11473",0.22
"11474",0.273
"11475",0.295
"11476",0.29
"11477",0.323
"11478",0.245
"11479",0.165
"11480",0.214
"11481",0.184
"11482",0.18
"11483",0.182
"11484",0.23
"11485",0.195
"11486",0.165
"11487",0.17
"11488",0.19
"11489",0.206
"11490",0.177
"11491",0.202
"11492",0.211
"11493",0.247
"11494",0.161
"11495",0.183
"11496",0.195
"11497",0.204
"11498",0.198
"11499",0.175
"11500",0.193
"11501",0.187
"11502",0.197
"11503",0.168
"11504",0.193
"11505",0.17
"11506",0.17
"11507",0.184
"11508",0.162
"11509",0.171
"11510",0.178
"11511",0.159
"11512",0.18
"11513",0.152
"11514",0.213
"11515",0.202
"11516",0.21
"11517",0.184
"11518",0.19
"11519",0.19
"11520",0.209
"11521",0.207
"11522",0.2
"11523",0.209
"11524",0.139
"11525",0.168
"11526",0.188
"11527",0.166
"11528",0.198
"11529",0.272
"11530",0.196
"11531",0.258
"11532",0.213
"11533",0.214
"11534",0.234
"11535",0.246
"11536",0.22
"11537",0.219
"11538",0.202
"11539",0.212
"11540",0.265
"11541",0.232
"11542",0.238
"11543",0.246
"11544",0.243
"11545",0.203
"11546",0.228
"11547",0.233
"11548",0.251
"11549",0.21
"11550",0.232
"11551",0.206
"11552",0.213
"11553",0.23
"11554",0.168
"11555",0.253
"11556",0.21
"11557",0.221
"11558",0.234
"11559",0.2
"11560",0.23
"11561",0.201
"11562",0.182
"11563",0.204
"11564",0.183
"11565",0.242
"11566",0.204
"11567",0.214
"11568",0.223
"11569",0.221
"11570",0.244
"11571",0.22
"11572",0.23
"11573",0.209
"11574",0.225
"11575",0.2
"11576",0.208
"11577",0.215
"11578",0.217
"11579",0.222
"11580",0.086
"11581",0.065
"11582",0.083
"11583",0.077
"11584",0.073
"11585",0.084
"11586",0.065
"11587",0.085
"11588",0.092
"11589",0.063
"11590",0.065
"11591",0.094
"11592",0.084
"11593",0.082
"11594",0.092
"11595",0.097
"11596",0.064
"11597",0.078
"11598",0.095
"11599",0.095
"11600",0.067
"11601",0.092
"11602",0.075
"11603",0.067
"11604",0.076
"11605",0.067
"11606",0.092
"11607",0.065
"11608",0.082
"11609",0.083
"11610",0.066
"11611",0.085
"11612",0.066
"11613",0.062
"11614",0.07
"11615",0.062
"11616",0.071
"11617",0.059
"11618",0.073
"11619",0.08
"11620",0.083
"11621",0.078
"11622",0.075
"11623",0.071
"11624",0.081
"11625",0.078
"11626",0.077
"11627",0.073
"11628",0.069
"11629",0.057
"11630",0.081
"11631",0.242
"11632",0.177
"11633",0.239
"11634",0.199
"11635",0.196
"11636",0.212
"11637",0.223
"11638",0.2
"11639",0.198
"11640",0.185
"11641",0.195
"11642",0.245
"11643",0.208
"11644",0.222
"11645",0.233
"11646",0.229
"11647",0.188
"11648",0.212
"11649",0.209
"11650",0.226
"11651",0.189
"11652",0.215
"11653",0.188
"11654",0.192
"11655",0.206
"11656",0.152
"11657",0.227
"11658",0.191
"11659",0.206
"11660",0.207
"11661",0.183
"11662",0.211
"11663",0.191
"11664",0.169
"11665",0.187
"11666",0.172
"11667",0.213
"11668",0.184
"11669",0.194
"11670",0.2
"11671",0.197
"11672",0.222
"11673",0.2
"11674",0.206
"11675",0.196
"11676",0.211
"11677",0.183
"11678",0.19
"11679",0.195
"11680",0.194
"11681",0.198
"11682",0.394
"11683",0.261
"11684",0.311
"11685",0.279
"11686",0.284
"11687",0.264
"11688",0.443
"11689",0.289
"11690",0.233
"11691",0.252
"11692",0.289
"11693",0.294
"11694",0.259
"11695",0.285
"11696",0.32
"11697",0.427
"11698",0.23
"11699",0.265
"11700",0.299
"11701",0.285
"11702",0.33
"11703",0.248
"11704",0.274
"11705",0.282
"11706",0.289
"11707",0.239
"11708",0.298
"11709",0.268
"11710",0.257
"11711",0.267
"11712",0.246
"11713",0.236
"11714",0.296
"11715",0.222
"11716",0.26
"11717",0.24
"11718",0.331
"11719",0.298
"11720",0.313
"11721",0.246
"11722",0.266
"11723",0.284
"11724",0.319
"11725",0.31
"11726",0.317
"11727",0.277
"11728",0.209
"11729",0.265
"11730",0.273
"11731",0.286
"11732",0.294
"11733",0.07
"11734",0.053
"11735",0.068
"11736",0.065
"11737",0.064
"11738",0.07
"11739",0.05
"11740",0.069
"11741",0.079
"11742",0.047
"11743",0.057
"11744",0.075
"11745",0.066
"11746",0.07
"11747",0.079
"11748",0.078
"11749",0.056
"11750",0.064
"11751",0.073
"11752",0.079
"11753",0.056
"11754",0.081
"11755",0.065
"11756",0.06
"11757",0.066
"11758",0.057
"11759",0.074
"11760",0.053
"11761",0.073
"11762",0.069
"11763",0.06
"11764",0.074
"11765",0.059
"11766",0.053
"11767",0.056
"11768",0.052
"11769",0.063
"11770",0.049
"11771",0.059
"11772",0.07
"11773",0.072
"11774",0.066
"11775",0.065
"11776",0.063
"11777",0.068
"11778",0.066
"11779",0.07
"11780",0.058
"11781",0.059
"11782",0.05
"11783",0.071
"11784",0.197
"11785",0.154
"11786",0.204
"11787",0.168
"11788",0.168
"11789",0.184
"11790",0.188
"11791",0.173
"11792",0.177
"11793",0.156
"11794",0.162
"11795",0.214
"11796",0.173
"11797",0.194
"11798",0.204
"11799",0.203
"11800",0.163
"11801",0.181
"11802",0.185
"11803",0.19
"11804",0.168
"11805",0.182
"11806",0.162
"11807",0.164
"11808",0.177
"11809",0.132
"11810",0.195
"11811",0.166
"11812",0.181
"11813",0.18
"11814",0.161
"11815",0.187
"11816",0.157
"11817",0.146
"11818",0.159
"11819",0.148
"11820",0.181
"11821",0.162
"11822",0.168
"11823",0.171
"11824",0.169
"11825",0.195
"11826",0.17
"11827",0.177
"11828",0.174
"11829",0.183
"11830",0.165
"11831",0.164
"11832",0.172
"11833",0.17
"11834",0.173
"11835",0.152
"11836",0.114
"11837",0.156
"11838",0.134
"11839",0.119
"11840",0.141
"11841",0.125
"11842",0.139
"11843",0.137
"11844",0.114
"11845",0.11
"11846",0.162
"11847",0.139
"11848",0.151
"11849",0.159
"11850",0.158
"11851",0.108
"11852",0.135
"11853",0.155
"11854",0.151
"11855",0.121
"11856",0.137
"11857",0.122
"11858",0.107
"11859",0.13
"11860",0.101
"11861",0.156
"11862",0.118
"11863",0.133
"11864",0.134
"11865",0.112
"11866",0.142
"11867",0.11
"11868",0.106
"11869",0.118
"11870",0.107
"11871",0.137
"11872",0.118
"11873",0.129
"11874",0.126
"11875",0.132
"11876",0.144
"11877",0.136
"11878",0.127
"11879",0.121
"11880",0.137
"11881",0.129
"11882",0.125
"11883",0.131
"11884",0.103
"11885",0.131
"11886",0.044
"11887",0.041
"11888",0.039
"11889",0.036
"11890",0.04
"11891",0.029
"11892",0.026
"11893",0.035
"11894",0.05
"11895",0.026
"11896",0.03
"11897",0.039
"11898",0.029
"11899",0.036
"11900",0.043
"11901",0.037
"11902",0.033
"11903",0.034
"11904",0.036
"11905",0.046
"11906",0.03
"11907",0.034
"11908",0.03
"11909",0.029
"11910",0.036
"11911",0.029
"11912",0.035
"11913",0.024
"11914",0.037
"11915",0.037
"11916",0.037
"11917",0.046
"11918",0.032
"11919",0.026
"11920",0.028
"11921",0.021
"11922",0.028
"11923",0.018
"11924",0.027
"11925",0.032
"11926",0.034
"11927",0.028
"11928",0.033
"11929",0.024
"11930",0.029
"11931",0.03
"11932",0.035
"11933",0.024
"11934",0.022
"11935",0.025
"11936",0.03
"11937",0.171
"11938",0.132
"11939",0.17
"11940",0.15
"11941",0.138
"11942",0.161
"11943",0.149
"11944",0.156
"11945",0.155
"11946",0.129
"11947",0.13
"11948",0.182
"11949",0.152
"11950",0.178
"11951",0.177
"11952",0.175
"11953",0.128
"11954",0.15
"11955",0.165
"11956",0.165
"11957",0.134
"11958",0.152
"11959",0.135
"11960",0.125
"11961",0.152
"11962",0.112
"11963",0.171
"11964",0.134
"11965",0.15
"11966",0.153
"11967",0.131
"11968",0.162
"11969",0.124
"11970",0.12
"11971",0.138
"11972",0.117
"11973",0.156
"11974",0.13
"11975",0.144
"11976",0.146
"11977",0.146
"11978",0.158
"11979",0.151
"11980",0.149
"11981",0.143
"11982",0.151
"11983",0.142
"11984",0.143
"11985",0.149
"11986",0.121
"11987",0.147
"11988",0.123
"11989",0.149
"11990",0.127
"11991",0.114
"11992",0.137
"11993",0.149
"11994",0.14
"11995",0.121
"11996",0.17
"11997",0.175
"11998",0.159
"11999",0.13
"12000",0.15
"12001",0.146
"12002",0.134
"12003",0.148
"12004",0.157
"12005",0.148
"12006",0.181
"12007",0.138
"12008",0.152
"12009",0.156
"12010",0.192
"12011",0.192
"12012",0.112
"12013",0.23
"12014",0.151
"12015",0.137
"12016",0.142
"12017",0.153
"12018",0.24
"12019",0.146
"12020",0.174
"12021",0.125
"12022",0.151
"12023",0.146
"12024",0.127
"12025",0.16
"12026",0.157
"12027",0.19
"12028",0.126
"12029",0.155
"12030",0.121
"12031",0.134
"12032",0.138
"12033",0.14
"12034",0.202
"12035",0.125
"12036",0.127
"12037",0.132
"12038",0.113
"12039",0.117
"12040",0.128
"12041",0.147
"12042",0.15
"12043",0.147
"12044",0.125
"12045",0.187
"12046",0.165
"12047",0.2
"12048",0.171
"12049",0.148
"12050",0.194
"12051",0.214
"12052",0.19
"12053",0.191
"12054",0.234
"12055",0.219
"12056",0.219
"12057",0.205
"12058",0.228
"12059",0.197
"12060",0.214
"12061",0.221
"12062",0.223
"12063",0.22
"12064",0.252
"12065",0.202
"12066",0.232
"12067",0.22
"12068",0.252
"12069",0.272
"12070",0.157
"12071",0.343
"12072",0.203
"12073",0.198
"12074",0.218
"12075",0.211
"12076",0.299
"12077",0.204
"12078",0.227
"12079",0.181
"12080",0.221
"12081",0.197
"12082",0.193
"12083",0.217
"12084",0.215
"12085",0.24
"12086",0.172
"12087",0.196
"12088",0.185
"12089",0.18
"12090",0.178
"12091",0.211
"12092",0.291
"12093",0.16
"12094",0.156
"12095",0.173
"12096",0.152
"12097",0.146
"12098",0.169
"12099",0.183
"12100",0.194
"12101",0.182
"12102",0.156
"12103",0.252
"12104",0.226
"12105",0.275
"12106",0.223
"12107",0.226
"12108",0.28
"12109",0.299
"12110",0.265
"12111",0.229
"12112",0.313
"12113",0.287
"12114",0.315
"12115",0.278
"12116",0.343
"12117",0.266
"12118",0.309
"12119",0.319
"12120",0.311
"12121",0.292
"12122",0.277
"12123",0.331
"12124",0.319
"12125",0.323
"12126",0.355
"12127",0.238
"12128",0.491
"12129",0.294
"12130",0.285
"12131",0.299
"12132",0.28
"12133",0.377
"12134",0.27
"12135",0.309
"12136",0.268
"12137",0.322
"12138",0.281
"12139",0.262
"12140",0.29
"12141",0.29
"12142",0.305
"12143",0.249
"12144",0.263
"12145",0.262
"12146",0.27
"12147",0.265
"12148",0.299
"12149",0.444
"12150",0.218
"12151",0.215
"12152",0.253
"12153",0.228
"12154",0.217
"12155",0.234
"12156",0.255
"12157",0.261
"12158",0.267
"12159",0.229
"12160",0.341
"12161",0.082
"12162",0.101
"12163",0.084
"12164",0.079
"12165",0.097
"12166",0.108
"12167",0.093
"12168",0.082
"12169",0.113
"12170",0.13
"12171",0.108
"12172",0.093
"12173",0.105
"12174",0.1
"12175",0.091
"12176",0.102
"12177",0.117
"12178",0.104
"12179",0.126
"12180",0.097
"12181",0.103
"12182",0.108
"12183",0.152
"12184",0.144
"12185",0.096
"12186",0.182
"12187",0.103
"12188",0.088
"12189",0.104
"12190",0.111
"12191",0.196
"12192",0.095
"12193",0.125
"12194",0.11
"12195",0.102
"12196",0.106
"12197",0.09
"12198",0.107
"12199",0.111
"12200",0.148
"12201",0.082
"12202",0.102
"12203",0.078
"12204",0.089
"12205",0.084
"12206",0.087
"12207",0.157
"12208",0.091
"12209",0.082
"12210",0.097
"12211",0.072
"12212",0.086
"12213",0.085
"12214",0.102
"12215",0.104
"12216",0.102
"12217",0.092
"12218",0.131
"12219",0.074
"12220",0.078
"12221",0.07
"12222",0.07
"12223",0.086
"12224",0.073
"12225",0.076
"12226",0.08
"12227",0.085
"12228",0.095
"12229",0.092
"12230",0.065
"12231",0.077
"12232",0.075
"12233",0.075
"12234",0.084
"12235",0.08
"12236",0.085
"12237",0.093
"12238",0.086
"12239",0.079
"12240",0.081
"12241",0.155
"12242",0.102
"12243",0.081
"12244",0.164
"12245",0.073
"12246",0.077
"12247",0.089
"12248",0.092
"12249",0.084
"12250",0.08
"12251",0.102
"12252",0.094
"12253",0.082
"12254",0.088
"12255",0.079
"12256",0.078
"12257",0.098
"12258",0.067
"12259",0.069
"12260",0.085
"12261",0.072
"12262",0.075
"12263",0.07
"12264",0.08
"12265",0.134
"12266",0.07
"12267",0.064
"12268",0.074
"12269",0.065
"12270",0.067
"12271",0.068
"12272",0.086
"12273",0.072
"12274",0.076
"12275",0.076
"12276",0.087
"12277",0.058
"12278",0.065
"12279",0.057
"12280",0.054
"12281",0.071
"12282",0.059
"12283",0.065
"12284",0.067
"12285",0.068
"12286",0.079
"12287",0.078
"12288",0.054
"12289",0.064
"12290",0.062
"12291",0.061
"12292",0.072
"12293",0.068
"12294",0.072
"12295",0.077
"12296",0.073
"12297",0.069
"12298",0.07
"12299",0.129
"12300",0.088
"12301",0.07
"12302",0.142
"12303",0.061
"12304",0.065
"12305",0.075
"12306",0.081
"12307",0.075
"12308",0.069
"12309",0.09
"12310",0.084
"12311",0.068
"12312",0.077
"12313",0.068
"12314",0.075
"12315",0.084
"12316",0.057
"12317",0.061
"12318",0.076
"12319",0.063
"12320",0.064
"12321",0.062
"12322",0.068
"12323",0.108
"12324",0.06
"12325",0.054
"12326",0.063
"12327",0.058
"12328",0.061
"12329",0.059
"12330",0.075
"12331",0.059
"12332",0.065
"12333",0.064
"12334",0.077
"12335",0.189
"12336",0.223
"12337",0.198
"12338",0.178
"12339",0.223
"12340",0.246
"12341",0.218
"12342",0.216
"12343",0.268
"12344",0.245
"12345",0.254
"12346",0.23
"12347",0.27
